x_id,delta_min,delta_max
0x7f9a0f70c180,0.24236057698726654,0.24449275434017181
0x7f9a0fde2160,0.054326415061950684,0.05792537331581116
0x7f9a0fde3a60,0.054326415061950684,0.05792537331581116
0x7f9a0ffcb0b0,0.24236005544662476,0.24449247121810913
0x7f9a208ec3b0,0.054325807839632034,0.05792536959052086
0x7f9a208f3560,0.24235814809799194,0.24449148774147034
0x7f9a0fde3470,0.24235767126083374,0.24449124932289124
0x7f9a0fde1990,0.054322198033332825,0.05792539194226265
0x7f9a0f92c1d0,0.24235671758651733,0.24449075758457184
0x7f9a208ebd30,0.054321616888046265,0.05792541801929474
0x7f9a208f3dd0,0.054321009665727615,0.05792541429400444
0x7f9a0ffcabb0,0.24235571920871735,0.24449022114276886
0x7f9a208ec130,0.24235519766807556,0.24448993802070618
0x7f9a208f3fb0,0.24235472083091736,0.24448969960212708
0x7f9a0fdd3f10,0.24235424399375916,0.24448946118354797
0x7f9a208ec6d0,0.054318513721227646,0.05792533978819847
0x7f9a0f70c720,0.24235384166240692,0.24448928236961365
0x7f9a208f3ce0,0.05431673675775528,0.057925380766391754
0x7f9a21d9bfb0,0.24235175549983978,0.24448835849761963
0x7f9a0fde2660,0.0543142594397068,0.05792532488703728
0x7f9a208ec630,0.24235132336616516,0.2444881647825241
0x7f9a208ecbd0,0.054313648492097855,0.05792531743645668
0x7f9a0fccc860,0.24234886467456818,0.24448710680007935
0x7f9a0fdd11c0,0.24234886467456818,0.24448710680007935
0x7f9a0fde4e50,0.24234701693058014,0.24448634684085846
0x7f9a208f15d0,0.054307252168655396,0.05792558193206787
0x7f9a0fdd0f40,0.24234631657600403,0.24448606371879578
0x7f9a0f863a60,0.24234597384929657,0.24448594450950623
0x7f9a208ecea0,0.054305657744407654,0.05792580544948578
0x7f9a0fcfc220,0.24234531819820404,0.24448570609092712
0x7f9a0ffc3560,0.05430460348725319,0.057925961911678314
0x7f9a208ecf40,0.05430460348725319,0.057925961911678314
0x7f9a208ec450,0.24234117567539215,0.24448387324810028
0x7f9a208ed620,0.24233801662921906,0.2444823682308197
0x7f9a208ed670,0.054290760308504105,0.05792725086212158
0x7f9a208f4db0,0.05429014563560486,0.05792723968625069
0x7f9a317853a0,0.24233433604240417,0.2444801777601242
0x7f9a0fcf45e0,0.24233388900756836,0.24447990953922272
0x7f9a0fea58a0,0.24233241379261017,0.2444790005683899
0x7f9a208edb70,0.0542869046330452,0.05792701989412308
0x7f9a208ec310,0.0542856827378273,0.057927004992961884
0x7f9a0fea5940,0.24232526123523712,0.24447481334209442
0x7f9a0fcf5b20,0.24232478439807892,0.24447451531887054
0x7f9a0fea57b0,0.24232175946235657,0.24447280168533325
0x7f9a0fcf5940,0.05427156016230583,0.05792619287967682
0x7f9a0fdee020,0.05427156016230583,0.05792619287967682
0x7f9a0ff7ddf0,0.054268304258584976,0.057925961911678314
0x7f9a0fea6020,0.054267656058073044,0.05792592093348503
0x7f9a0fea50d0,0.054267026484012604,0.05792590230703354
0x7f9a208ee520,0.2423180788755417,0.24447079002857208
0x7f9a208ed170,0.24231764674186707,0.24447056651115417
0x7f9a0f73e5c0,0.24231722950935364,0.24447031319141388
0x7f9a0fea5d00,0.0542650930583477,0.05792577564716339
0x7f9a208ed490,0.0542650930583477,0.05792577564716339
0x7f9a0fea5580,0.054262012243270874,0.057925716042518616
0x7f9a208ede90,0.24231457710266113,0.2444687783718109
0x7f9a0f70d8a0,0.05426016449928284,0.05792567878961563
0x7f9a208eeac0,0.0542595311999321,0.05792564898729324
0x7f9a208eea20,0.054258882999420166,0.05792560428380966
0x7f9a208ee340,0.24231258034706116,0.24446773529052734
0x7f9a208ec770,0.2423122078180313,0.2444675713777542
0x7f9a0ff7e2a0,0.054256994277238846,0.05792553350329399
0x7f9a0fcfc680,0.05425512045621872,0.05792547017335892
0x7f9a208eec00,0.24230945110321045,0.24446606636047363
0x7f9a0fcf6250,0.054252102971076965,0.057925477623939514
0x7f9a0f73ddf0,0.05425020307302475,0.05792539566755295
0x7f9a208eec50,0.05424889922142029,0.05792529881000519
0x7f9a0fdee660,0.2423049807548523,0.24446335434913635
0x7f9a96ebe980,0.24230198562145233,0.24446165561676025
0x7f9a0fcf6f20,0.054240498691797256,0.05792537331581116
0x7f9a208f6f70,0.2422982156276703,0.24445942044258118
0x7f9a310bb1a0,0.24229773879051208,0.2444591522216797
0x7f9a0ff474c0,0.24229687452316284,0.24445870518684387
0x7f9a208f6e30,0.24229159951210022,0.244455948472023
0x7f9a208f7290,0.24228979647159576,0.24445496499538422
0x7f9a208f7920,0.054226722568273544,0.057925499975681305
0x7f9a219879c0,0.2422885000705719,0.24445421993732452
0x7f9a208f6ed0,0.24228592216968536,0.24445295333862305
0x7f9a208f6930,0.05421993508934975,0.05792658403515816
0x7f9a208f7600,0.24228337407112122,0.24445152282714844
0x7f9a0f7000e0,0.24228253960609436,0.24445107579231262
0x7f9a208efa60,0.05421725660562515,0.057926930487155914
0x7f9a208f7830,0.24228176474571228,0.2444506585597992
0x7f9a208f7fb0,0.05421725660562515,0.057926930487155914
0x7f9a21987e70,0.24228091537952423,0.244450181722641
0x7f9a208ef600,0.24228011071681976,0.24444974958896637
0x7f9a0f8600e0,0.24227967858314514,0.24444952607154846
0x7f9a0fcf7e70,0.05421365797519684,0.05792756378650665
0x7f9a0f860130,0.24227812886238098,0.2444487065076828
0x7f9a0fcf5800,0.0542120486497879,0.05792776867747307
0x7f9a208f0180,0.2422773391008377,0.24444828927516937
0x7f9a208f7f60,0.24227650463581085,0.24444782733917236
0x7f9a208f6de0,0.05420994013547897,0.05792808532714844
0x7f9a208f6d90,0.05420994013547897,0.05792808532714844
0x7f9a208ec900,0.05420822277665138,0.0579281747341156
0x7f9a0fcf6d90,0.05420822277665138,0.0579281747341156
0x7f9a0fdd0450,0.24227339029312134,0.2444460093975067
0x7f9a208f0400,0.24227339029312134,0.2444460093975067
0x7f9a0fddff60,0.054205942898988724,0.057928312569856644
0x7f9a21987a60,0.054205361753702164,0.05792833864688873
0x7f9a208f04f0,0.2422724962234497,0.24444548785686493
0x7f9a208f6fc0,0.24227206408977509,0.24444524943828583
0x7f9a208f6890,0.24227043986320496,0.2444443702697754
0x7f9a208f7ce0,0.24227002263069153,0.2444441318511963
0x7f9a0ff7f830,0.05420142412185669,0.05792863667011261
0x7f9a0fdd0720,0.24226871132850647,0.2444433867931366
0x7f9a21987830,0.05419645085930824,0.05792909860610962
0x7f9a208f8db0,0.05419645085930824,0.05792909860610962
0x7f9a0f8608b0,0.2422637939453125,0.24444088339805603
0x7f9a208f0ea0,0.054192714393138885,0.05792960152029991
0x7f9a0fde0270,0.054192714393138885,0.05792960152029991
0x7f9a0fde0220,0.054191675037145615,0.05792977288365364
0x7f9a0fde06d0,0.05419113114476204,0.05792982876300812
0x7f9a0f700e00,0.24226170778274536,0.2444397360086441
0x7f9a0fde09f0,0.054190587252378464,0.05792989209294319
0x7f9a0fde0810,0.05418945476412773,0.05792996659874916
0x7f9a208f9530,0.05418552830815315,0.05793027579784393
0x7f9a96e68860,0.24225713312625885,0.24443702399730682
0x7f9a208f8bd0,0.24225573241710663,0.24443617463111877
0x7f9a208f9710,0.054183270782232285,0.05793043598532677
0x7f9a0fde1760,0.24225527048110962,0.24443590641021729
0x7f9a0f8606d0,0.2422543466091156,0.2444353550672531
0x7f9a208f8090,0.2422538697719574,0.24443505704402924
0x7f9a208f9030,0.054180536419153214,0.05793072283267975
0x7f9a0f701440,0.24225294589996338,0.24443450570106506
0x7f9a0fdd18a0,0.24225294589996338,0.24443450570106506
0x7f9a208f96c0,0.054179392755031586,0.05793079733848572
0x7f9a208f8b30,0.24225199222564697,0.2444339245557785
0x7f9a208f9300,0.24225109815597534,0.24443340301513672
0x7f9a208f9940,0.054177116602659225,0.05793093517422676
0x7f9a208f1850,0.2422502338886261,0.24443291127681732
0x7f9a208f9bc0,0.05417589098215103,0.057930923998355865
0x7f9a0fde1c10,0.054174672812223434,0.05793091282248497
0x7f9a0f7b9d00,0.24224674701690674,0.24443109333515167
0x7f9a208f1cb0,0.24224641919136047,0.24443094432353973
0x7f9a0ffc84a0,0.054169364273548126,0.05793105810880661
0x7f9a0ffa1120,0.054168034344911575,0.05793093144893646
0x7f9a208f1fd0,0.24224470555782318,0.24443016946315765
0x7f9a0f8618f0,0.054167382419109344,0.05793088302016258
0x7f9a0ffc1ad0,0.05416088551282883,0.05793043226003647
0x7f9a0fdd0860,0.054157763719558716,0.057930320501327515
0x7f9a0f862020,0.05415477603673935,0.05793033540248871
0x7f9a208f1df0,0.24223561584949493,0.24442553520202637
0x7f9a208f2a20,0.24223442375659943,0.24442508816719055
0x7f9a3112a9d0,0.24223408102989197,0.24442492425441742
0x7f9a0f8626b0,0.05414945259690285,0.05793042853474617
0x7f9a0f7029d0,0.24223372340202332,0.2444247603416443
0x7f9a0f861940,0.05414890870451927,0.05793048441410065
0x7f9a0f862570,0.24223299324512482,0.24442440271377563
0x7f9a208f24d0,0.054147396236658096,0.05793077498674393
0x7f9a208f2c00,0.05414640158414841,0.05793098360300064
0x7f9a21987ce0,0.05414588376879692,0.057931069284677505
0x7f9a0f862430,0.05414435267448425,0.05793134123086929
0x7f9a0f862e30,0.24222970008850098,0.2444227933883667
0x7f9a0ffcab60,0.05414227023720741,0.05793166533112526
0x7f9a208f2c50,0.2422272264957428,0.2444213330745697
0x7f9a208faf20,0.05413804203271866,0.05793223902583122
0x7f9a310bb150,0.2422230988740921,0.2444186508655548
0x7f9a0f96ab60,0.05413442477583885,0.05793283134698868
0x7f9a3112a0c0,0.24222031235694885,0.24441683292388916
0x7f9a0ffcb1f0,0.054131533950567245,0.05793295055627823
0x7f9a0ffc3420,0.242218479514122,0.24441565573215485
0x7f9a208f31f0,0.242218479514122,0.24441565573215485
0x7f9a208f2ed0,0.05412996932864189,0.05793319270014763
0x7f9a0ffc2750,0.242218017578125,0.24441535770893097
0x7f9a208f3600,0.2422148734331131,0.2444133460521698
0x7f9a0f862b10,0.054124582558870316,0.05793381854891777
0x7f9a208f3970,0.054124049842357635,0.05793388560414314
0x7f9a0ff9b790,0.054124049842357635,0.05793388560414314
0x7f9a0f863100,0.24221284687519073,0.24441197514533997
0x7f9a0fde2480,0.24221187829971313,0.24441133439540863
0x7f9a0f8628e0,0.24221095442771912,0.24441073834896088
0x7f9a30fba480,0.054118696600198746,0.05793393775820732
0x7f9a0f8634c0,0.2422064244747162,0.24440768361091614
0x7f9a0f863010,0.05411302298307419,0.05793366953730583
0x7f9a0f863830,0.24220368266105652,0.24440589547157288
0x7f9a208fa9d0,0.05411176756024361,0.05793362483382225
0x7f9a208f3f10,0.054110534489154816,0.057933587580919266
0x7f9a0ffc1df0,0.24220237135887146,0.24440506100654602
0x7f9a0ff99d50,0.24220192432403564,0.24440477788448334
0x7f9a0f862750,0.05410928279161453,0.057933539152145386
0x7f9a0f862930,0.05410868301987648,0.05793354660272598
0x7f9a0fde3510,0.2422010749578476,0.24440425634384155
0x7f9a208f1990,0.05410805344581604,0.057933516800403595
0x7f9a311038d0,0.24220061302185059,0.24440395832061768
0x7f9a208f4040,0.24220015108585358,0.2444036602973938
0x7f9a0f863970,0.24220015108585358,0.2444036602973938
0x7f9a0ff9ba10,0.0541062094271183,0.05793347209692001
0x7f9a0f96b6a0,0.24219921231269836,0.24440304934978485
0x7f9a0fdd2d40,0.24219921231269836,0.24440304934978485
0x7f9a208ebf60,0.054105035960674286,0.0579334981739521
0x7f9a208f42c0,0.24219775199890137,0.24440206587314606
0x7f9a0f863f10,0.24219533801078796,0.24440047144889832
0x7f9a0fdd3e70,0.24219481647014618,0.24440011382102966
0x7f9a208f8e50,0.24219481647014618,0.24440011382102966
0x7f9a208f4590,0.05409976467490196,0.057933639734983444
0x7f9a208f4180,0.24219325184822083,0.2443990260362625
0x7f9a208f4130,0.05409853160381317,0.05793360248208046
0x7f9a0fdcb9c0,0.05409669131040573,0.057933561503887177
0x7f9a208f47c0,0.05409602075815201,0.0579334981739521
0x7f9a208f4400,0.242190420627594,0.24439701437950134
0x7f9a208f4a40,0.05409339815378189,0.05793328210711479
0x7f9a208f49a0,0.05409274995326996,0.05793323367834091
0x7f9a208f48b0,0.05409274995326996,0.05793323367834091
0x7f9a208f4860,0.05409209430217743,0.057933177798986435
0x7f9a208f4b30,0.05409209430217743,0.057933177798986435
0x7f9a208fafc0,0.0540914386510849,0.05793311819434166
0x7f9a208f4b80,0.24218645691871643,0.24439427256584167
0x7f9a208fbfb0,0.05409081652760506,0.05793309956789017
0x7f9a0fdcb8d0,0.24218590557575226,0.24439390003681183
0x7f9a208ec4f0,0.24218538403511047,0.24439357221126556
0x7f9a208f4c20,0.054089561104774475,0.05793303996324539
0x7f9a208fb2e0,0.054088935256004333,0.0579330176115036
0x7f9a311039c0,0.24218392372131348,0.24439266324043274
0x7f9a208f43b0,0.24218392372131348,0.24439266324043274
0x7f9a208f4310,0.24218301475048065,0.24439212679862976
0x7f9a208f44f0,0.054086461663246155,0.05793295055627823
0x7f9a208fb330,0.054085858166217804,0.05793294683098793
0x7f9a208ec860,0.24218210577964783,0.24439159035682678
0x7f9a208f4ae0,0.05408525466918945,0.05793294310569763
0x7f9a208f4d10,0.24218159914016724,0.24439126253128052
0x7f9a208f5030,0.24218066036701202,0.24439069628715515
0x7f9a31103650,0.05407913774251938,0.057932838797569275
0x7f9a208fa930,0.2421763390302658,0.2443884164094925
0x7f9a208f4e00,0.24217553436756134,0.24438798427581787
0x7f9a208f5170,0.0540754571557045,0.0579327791929245
0x7f9a208f5580,0.24217510223388672,0.24438774585723877
0x7f9a0fea4ef0,0.2421746850013733,0.24438750743865967
0x7f9a0fea5530,0.24217423796653748,0.24438725411891937
0x7f9a208f5440,0.24217423796653748,0.24438725411891937
0x7f9a208f5620,0.05407305061817169,0.057932764291763306
0x7f9a208ed2b0,0.24217331409454346,0.2443867027759552
0x7f9a208fbbf0,0.054072462022304535,0.0579327829182148
0x7f9a0fea53f0,0.24217286705970764,0.2443864345550537
0x7f9a208ec720,0.2421717643737793,0.2443857192993164
0x7f9a208f4a90,0.05406995117664337,0.057932671159505844
0x7f9a208ed9e0,0.24216818809509277,0.24438342452049255
0x7f9a0f70d210,0.24216769635677338,0.24438312649726868
0x7f9a31103ab0,0.054066017270088196,0.05793295428156853
0x7f9a208f4ef0,0.24216720461845398,0.2443827986717224
0x7f9a208f5c10,0.24216333031654358,0.2443804144859314
0x7f9a208f5760,0.24216285347938538,0.2443801462650299
0x7f9a208ed850,0.05405917018651962,0.057932741940021515
0x7f9a208f5c60,0.24216200411319733,0.2443796545267105
0x7f9a0fea59e0,0.054057832807302475,0.05793261155486107
0x7f9a0fea5d50,0.24216118454933167,0.2443791925907135
0x7f9a0fea5210,0.054055992513895035,0.05793258175253868
0x7f9a0fc7d6c0,0.24216026067733765,0.24437864124774933
0x7f9a0fc7dd50,0.05405539646744728,0.05793258920311928
0x7f9a0fc7dd00,0.05405539646744728,0.05793258920311928
0x7f9a0f70c9f0,0.24215933680534363,0.24437808990478516
0x7f9a208f4720,0.24215933680534363,0.24437808990478516
0x7f9a208f5ee0,0.2421588897705078,0.24437783658504486
0x7f9a208f5d00,0.24215799570083618,0.24437731504440308
0x7f9a96ebe2f0,0.2421574592590332,0.24437695741653442
0x7f9a208f4f40,0.0540524497628212,0.05793265998363495
0x7f9a0fde5620,0.24215596914291382,0.2443760186433792
0x7f9a208f63e0,0.24215596914291382,0.2443760186433792
0x7f9a208f5bc0,0.2421555370092392,0.2443757802248001
0x7f9a208f5d50,0.05404999852180481,0.05793263018131256
0x7f9a208f6390,0.24215471744537354,0.2443753331899643
0x7f9a208f61b0,0.05404821038246155,0.05793265253305435
0x7f9a208f5df0,0.054047055542469025,0.05793270841240883
0x7f9a0f860e50,0.24215272068977356,0.2443740963935852
0x7f9a0fea5620,0.24215173721313477,0.24437347054481506
0x7f9a208f6700,0.054043471813201904,0.05793274939060211
0x7f9a208f5800,0.05404222756624222,0.05793271213769913
0x7f9a208eea70,0.24214698374271393,0.24437038600444794
0x7f9a208f5940,0.05403931811451912,0.05793282389640808
0x7f9a0fea6200,0.24214550852775574,0.24436946213245392
0x7f9a0fc7ee30,0.05403492599725723,0.057933270931243896
0x7f9a0fc7e200,0.24214215576648712,0.2443677932024002
0x7f9a0fea6110,0.2421417534351349,0.2443675696849823
0x7f9a208f4680,0.2421405017375946,0.24436688423156738
0x7f9a208f6bb0,0.24213974177837372,0.24436649680137634
0x7f9a0ff5d9e0,0.05402923747897148,0.05793362855911255
0x7f9a208f7150,0.05402923747897148,0.05793362855911255
0x7f9a0fdde110,0.05402868613600731,0.05793368071317673
0x7f9a0fc067a0,0.2421380877494812,0.24436575174331665
0x7f9a96e47560,0.24213534593582153,0.24436451494693756
0x7f9a208f7740,0.2421339899301529,0.2443639487028122
0x7f9a208f7ab0,0.2421291619539261,0.24436143040657043
0x7f9a208efc40,0.24212658405303955,0.244360089302063
0x7f9a96e476a0,0.24212442338466644,0.24435921013355255
0x7f9a21987d30,0.24212315678596497,0.24435877799987793
0x7f9a21987c40,0.0540039949119091,0.05793684348464012
0x7f9a0fc7e520,0.05400293692946434,0.057937003672122955
0x7f9a208f50d0,0.2421208918094635,0.24435797333717346
0x7f9a0fc7f8d0,0.24212054908275604,0.24435783922672272
0x7f9a208f5b20,0.0540018193423748,0.05793709307909012
0x7f9a0fcf7ba0,0.05399675667285919,0.05793748423457146
0x7f9a21987ba0,0.05399613454937935,0.057937461882829666
0x7f9a0fc7ebb0,0.05399554222822189,0.05793747305870056
0x7f9a0fc7c2c0,0.05399554222822189,0.05793747305870056
0x7f9a208f6160,0.24211639165878296,0.2443562000989914
0x7f9a0fc7d0d0,0.2421160489320755,0.24435606598854065
0x7f9a0fc7dad0,0.053994446992874146,0.057937588542699814
0x7f9a0fc7fd80,0.24211572110652924,0.2443559467792511
0x7f9a0fcf7ab0,0.0539933480322361,0.057937704026699066
0x7f9a0fc7f470,0.05399279296398163,0.05793774873018265
0x7f9a0fc7c180,0.24211466312408447,0.24435551464557648
0x7f9a0fc7c590,0.05399162322282791,0.05793779343366623
0x7f9a0fc7ea70,0.24211382865905762,0.24435511231422424
0x7f9a0fc7c630,0.053990449756383896,0.057937830686569214
0x7f9a208f46d0,0.24211294949054718,0.24435465037822723
0x7f9a0fc7c860,0.05398734286427498,0.05793774127960205
0x7f9a208f6f20,0.24211066961288452,0.24435341358184814
0x7f9a0fc7f290,0.2421102225780487,0.24435317516326904
0x7f9a0fc7c0e0,0.24210932850837708,0.24435269832611084
0x7f9a21987ab0,0.05398391932249069,0.05793733894824982
0x7f9a0fc7f9c0,0.24210673570632935,0.2443513572216034
0x7f9a0fc7ca40,0.24210624396800995,0.2443510740995407
0x7f9a0fc7c1d0,0.053979985415935516,0.05793703719973564
0x7f9a0fc7f2e0,0.24210578203201294,0.24435082077980042
0x7f9a0fc7c900,0.24210534989833832,0.2443505972623825
0x7f9a0fc7ca90,0.05397879332304001,0.05793704837560654
0x7f9a208ec9a0,0.24210435152053833,0.24435001611709595
0x7f9a0fc7dfd0,0.24210435152053833,0.24435001611709595
0x7f9a0fc7cdb0,0.05397429317235947,0.05793677642941475
0x7f9a0fc7cd10,0.24210122227668762,0.24434813857078552
0x7f9a208f4630,0.053970422595739365,0.05793653056025505
0x7f9a0fddc720,0.24209749698638916,0.24434587359428406
0x7f9a0fc7cd60,0.24209749698638916,0.24434587359428406
0x7f9a0fc7cb80,0.053969163447618484,0.05793647840619087
0x7f9a0fc7cfe0,0.053967226296663284,0.05793635547161102
0x7f9a0fc7ce00,0.05396658927202225,0.05793631821870804
0x7f9a0fc7d030,0.24209344387054443,0.24434350430965424
0x7f9a0fc7c680,0.05396406352519989,0.05793621391057968
0x7f9a0fc7cef0,0.05396287515759468,0.057936232537031174
0x7f9a0fc7d080,0.05396227538585663,0.05793623998761177
0x7f9a0fc7c360,0.24209049344062805,0.24434180557727814
0x7f9a0fc7d350,0.05395934358239174,0.057936325669288635
0x7f9a0fc7d2b0,0.2420879453420639,0.2443401962518692
0x7f9a0fc7d490,0.05395754426717758,0.05793634057044983
0x7f9a0fc7db20,0.053956955671310425,0.05793635547161102
0x7f9a0fc7d260,0.2420874536037445,0.24433988332748413
0x7f9a0fc7d120,0.053954705595970154,0.057936519384384155
0x7f9a0fc7d530,0.053952399641275406,0.05793663486838341
0x7f9a0fc7c5e0,0.05395181477069855,0.0579366497695446
0x7f9a208ecc20,0.24208307266235352,0.24433736503124237
0x7f9a208f5120,0.24208307266235352,0.24433736503124237
0x7f9a208f4810,0.2420826256275177,0.24433711171150208
0x7f9a0fc7d670,0.24208222329616547,0.24433688819408417
0x7f9a208f5300,0.24208107590675354,0.2443363070487976
0x7f9a0fc7d760,0.053948383778333664,0.05793684348464012
0x7f9a208f58f0,0.053947243839502335,0.05793691799044609
0x7f9a0fc7dbc0,0.053946126252412796,0.057937007397413254
0x7f9a0fc7df80,0.05394205451011658,0.05793716385960579
0x7f9a0fc7da30,0.05393965542316437,0.05793717876076698
0x7f9a208f5da0,0.053938448429107666,0.05793718248605728
0x7f9a0fc7df30,0.24207372963428497,0.24433231353759766
0x7f9a0fc7cf40,0.053937241435050964,0.05793717876076698
0x7f9a0fc7e160,0.05393663048744202,0.057937175035476685
0x7f9a0fc7dee0,0.05393663048744202,0.057937175035476685
0x7f9a0fc7e1b0,0.05393604189157486,0.05793718993663788
0x7f9a208f5b70,0.053934913128614426,0.057937268167734146
0x7f9a208f60c0,0.2420710176229477,0.24433071911334991
0x7f9a0fc7e3e0,0.05393274500966072,0.05793752148747444
0x7f9a0fc24220,0.24206963181495667,0.24432989954948425
0x7f9a0fc260c0,0.05393167585134506,0.057937655597925186
0x7f9a0fea5990,0.05393112823367119,0.05793771520256996
0x7f9a0fc7e340,0.242067351937294,0.2443285435438156
0x7f9a0fc7ddf0,0.05392947793006897,0.0579378716647625
0x7f9a21987b50,0.24206650257110596,0.24432805180549622
0x7f9a0fc7d7b0,0.053927257657051086,0.05793808028101921
0x7f9a208f6250,0.24206435680389404,0.24432682991027832
0x7f9a0fc7de40,0.24206392467021942,0.2443266063928604
0x7f9a0fc7e890,0.24206307530403137,0.2443261444568634
0x7f9a0fc7d620,0.053923349827528,0.05793840065598488
0x7f9a0fc7ea20,0.053922176361083984,0.05793844163417816
0x7f9a208f6520,0.05392161011695862,0.05793847516179085
0x7f9a0fc7d210,0.24206076562404633,0.24432474374771118
0x7f9a0fc7e750,0.05392161011695862,0.05793847516179085
0x7f9a0fc7e2a0,0.24205933511257172,0.24432387948036194
0x7f9a0fc7eac0,0.05391833186149597,0.0579388290643692
0x7f9a0fc7f0b0,0.2420518547296524,0.24431917071342468
0x7f9a0fc7f150,0.05390797182917595,0.05793873593211174
0x7f9a0fc7f420,0.24204538762569427,0.24431529641151428
0x7f9a0fea6250,0.24204491078853607,0.2443150132894516
0x7f9a208eed40,0.05390079692006111,0.05793817341327667
0x7f9a0fde7560,0.24204394221305847,0.24431441724300385
0x7f9a0fc7f010,0.053900185972452164,0.05793815851211548
0x7f9a0fc7ef20,0.24204346537590027,0.24431413412094116
0x7f9a0fc7e5c0,0.24204298853874207,0.24431383609771729
0x7f9a0fc7f560,0.0538984015583992,0.05793817713856697
0x7f9a208ef740,0.2420411854982376,0.24431276321411133
0x7f9a0fc27830,0.24203789234161377,0.24431096017360687
0x7f9a208f6020,0.05388953909277916,0.057937733829021454
0x7f9a208f7970,0.05388892814517021,0.05793772637844086
0x7f9a0fcf77e0,0.05388667434453964,0.057937879115343094
0x7f9a21987880,0.24203403294086456,0.2443089485168457
0x7f9a0fc27ba0,0.24203118681907654,0.24430741369724274
0x7f9a208f7e70,0.053880736231803894,0.05793854966759682
0x7f9a0fc240e0,0.053878504782915115,0.057938724756240845
0x7f9a0fc7f6f0,0.053876738995313644,0.05793876200914383
0x7f9a0fc7e480,0.0538761205971241,0.05793874338269234
0x7f9a0fde7e20,0.2420271337032318,0.24430540204048157
0x7f9a0f70c270,0.24202635884284973,0.24430502951145172
0x7f9a219877e0,0.05387362465262413,0.05793864652514458
0x7f9a0fc26fc0,0.05387300252914429,0.057938627898693085
0x7f9a208f78d0,0.053872399032115936,0.057938624173402786
0x7f9a0fc26e30,0.242024764418602,0.24430422484874725
0x7f9a0fc264d0,0.24202431738376617,0.24430397152900696
0x7f9a0fc24720,0.05387115478515625,0.0579385906457901
0x7f9a0fc27f60,0.24202390015125275,0.24430374801158905
0x7f9a0fc24310,0.24202346801757812,0.24430352449417114
0x7f9a0fc244f0,0.05386995151638985,0.0579385831952095
0x7f9a0fc254e0,0.24202308058738708,0.24430331587791443
0x7f9a0fc27420,0.24202260375022888,0.24430304765701294
0x7f9a0fc24590,0.24202218651771545,0.24430283904075623
0x7f9a0fc24770,0.0538681335747242,0.05793857201933861
0x7f9a0fc27a10,0.24202173948287964,0.24430257081985474
0x7f9a208f7420,0.05386693403124809,0.05793857201933861
0x7f9a0fc24400,0.24202126264572144,0.24430230259895325
0x7f9a0fc24180,0.24202075600624084,0.24430197477340698
0x7f9a0fde46d0,0.053866349160671234,0.0579385869204998
0x7f9a0fc24a40,0.0538640022277832,0.05793864279985428
0x7f9a0fc247c0,0.05386339873075485,0.05793864279985428
0x7f9a0fc27240,0.24201743304729462,0.24430003762245178
0x7f9a0fc27d30,0.24201692640781403,0.2442997395992279
0x7f9a0fc7ff60,0.053861621767282486,0.05793866515159607
0x7f9a0fc24950,0.05385985225439072,0.057938702404499054
0x7f9a0fc24cc0,0.2420145571231842,0.24429845809936523
0x7f9a0fc24c20,0.2420140504837036,0.24429818987846375
0x7f9a208f4770,0.24201302230358124,0.24429760873317719
0x7f9a0fc7fba0,0.053856588900089264,0.05793844163417816
0x7f9a0fc24db0,0.05385533720254898,0.05793838948011398
0x7f9a0fc24d60,0.24201034009456635,0.24429604411125183
0x7f9a0fc24e50,0.24201034009456635,0.24429604411125183
0x7f9a208f4270,0.24200932681560516,0.24429546296596527
0x7f9a0fc24810,0.05385236442089081,0.05793841928243637
0x7f9a0fc7c9a0,0.05385236442089081,0.05793841928243637
0x7f9a0fc278d0,0.05385180562734604,0.057938460260629654
0x7f9a0fc24e00,0.24200847744941711,0.24429506063461304
0x7f9a0fc25170,0.053850237280130386,0.057938698679208755
0x7f9a0fc245e0,0.24200725555419922,0.24429449439048767
0x7f9a0fde4fe0,0.24200676381587982,0.24429422616958618
0x7f9a0fc251c0,0.05384908244013786,0.05793874338269234
0x7f9a0fc24360,0.2420063018798828,0.24429398775100708
0x7f9a0fccd260,0.053847331553697586,0.05793879181146622
0x7f9a0fc24f40,0.053846217691898346,0.05793888121843338
0x7f9a208ec540,0.2420041859149933,0.2442929744720459
0x7f9a0fc25490,0.24200287461280823,0.24429231882095337
0x7f9a0fc250d0,0.053843848407268524,0.057938918471336365
0x7f9a0fc24d10,0.05384255200624466,0.057938821613788605
0x7f9a0fc25580,0.24200110137462616,0.24429143965244293
0x7f9a0fc24bd0,0.053840719163417816,0.05793879181146622
0x7f9a0fc253f0,0.05384015664458275,0.0579388327896595
0x7f9a0fc274c0,0.05384015664458275,0.0579388327896595
0x7f9a0fc25260,0.05383957177400589,0.057938843965530396
0x7f9a0fc7c310,0.05383899807929993,0.05793887376785278
0x7f9a208f40e0,0.24199917912483215,0.24429062008857727
0x7f9a0fc24270,0.24199917912483215,0.24429062008857727
0x7f9a0fea4ea0,0.24199874699115753,0.24429041147232056
0x7f9a0fc24fe0,0.053837887942790985,0.057938963174819946
0x7f9a0fc25800,0.053837887942790985,0.057938963174819946
0x7f9a0fc25670,0.05383504554629326,0.05793912708759308
0x7f9a0fc258a0,0.241996631026268,0.24428939819335938
